"WT_1","WT_2","agr_1","agr_2","codY_1","codY_2","codY_3","codYagr_1","codYagr_2"
0.819751620977294,0.770655419351348,0.811805630338276,0.822657404029759,0.852899089562146,0.819751620977294,0.865713485251021,0.819751620977294,0.70417868891073
3.07650599490147,3.28308697038283,3.01982614153888,3.1338488610232,3.23777534905701,2.63168374236411,2.86382145020952,3.35741527415905,2.78849035994583
0.431274066165437,0.468755512879567,0.468755512879567,0.37776936197085,0.468755512879567,0.544225011947261,0.626848966699922,0.476161543670279,0.468755512879567
0.316996155392027,0.360867393482646,0.281829097862059,0.342108204555481,0.316996155392027,0.342108204555481,0.424222655555566,0.394834963480301,0.478959089801546
1.0431056394184,0.565203764113846,0.615718627856468,0.43703217329259,0.539374073424128,0.584097726718314,0.860762911029088,0.726089587031596,0.645858181203179
0.42208807983806,0.437337622946253,0.467565268658124,0.374814812340989,0.423592559510387,0.467565268658124,0.483168652786164,0.467565268658124,0.516741675456464
3.650344571926,3.85613070468168,3.32982299727121,3.8794434257596,3.76939367741136,2.81018658433825,3.0301563736519,3.58008385862769,3.63672043445271
0.571515338788917,0.732195798141449,0.588774558547831,0.74000874036249,0.698803759572963,0.688830719279473,0.694799410342423,0.723744881051458,0.752248685763495
0.477839179734036,0.758880157417182,0.580881486697532,0.576153892714856,0.580881486697532,0.580881486697532,0.580881486697532,0.996845365837301,0.473167625937668
0.963023335591749,0.919983840288572,1.04285777976922,0.963023335591749,0.987212349759591,0.910008304956218,1.44460989659753,0.730499584787336,0.963023335591749
0.476064663057848,0.725204564673402,0.618446505057433,0.578609796838821,0.328147580381273,0.640987283141073,0.589753447304467,0.597159478095179,0.451612443141407
0.612467688709377,0.599182051156177,0.705101987701802,0.518616433113708,0.612467688709377,0.366909888245829,0.622436853641821,0.71982108820112,0.487446885205774
0.349702763177535,0.353725730574721,0.64693921007914,0.377954585833954,0.632899210523117,0.401577515267151,0.429928852419808,0.37287070261471,0.341807567368522
0.464561200855013,0.447959090681058,0.446977672090029,0.263499203140899,0.322076240797606,0.554804299133819,0.745858385336501,0.476538044460948,0.322272771831028
0.276680263469791,0.798750604431512,0.511523550043927,0.664353753216478,0.340001137216291,0.481615530128142,0.632312827375797,0.36104163307668,0.502902074288482
0.454146501271565,0.917031778467895,0.652579064531108,1.07590347750232,0.786463096851006,0.73342798841113,0.774601992243751,0.806203202556181,0.795480245961345
0.756605406294272,0.586763792662175,0.72753934838906,0.517561378867437,0.745122877154044,0.818380965702154,0.880288290161912,0.775493966225213,0.679164498613503
1.01510876998919,1.20454274991817,0.901290962253285,1.33232431611664,0.947179616835713,1.06123786641357,1.25236597671475,1.03964021071493,0.835776194277603
0.0955029270450529,0.364703333401451,0.523081117126295,0.3459651435026,0.43307461127933,0.285686036809178,0.622436853641821,0.167624538467011,0.290193692989498
0.64728998596095,0.730499584787336,1.00359046084028,0.516378305376656,0.440200660111176,0.64728998596095,0.758668313416384,0.730499584787336,1.08473008697728
0.58016485006906,0.398203801788513,0.431408022136423,0.374814812340989,0.466575079666391,0.311761853250772,0.458722891566544,0.431408022136423,0.431408022136423
0.357108793968247,0.357108793968247,0.423730856924662,0.100414426236887,0.687274447411811,0.357108793968247,0.344672946843985,0.344080458739154,0.357108793968247
0.704422167652527,0.611308630100729,0.611308630100729,0.169580887278826,0.687274447411811,0.596197379699354,0.683185769984388,0.600164979635082,0.704973656355503
0.0918472297984208,0.349702763177535,0.754189548390561,0.374814812340989,0.349702763177535,0.140094714940876,0.529293763821058,0.234728148088253,0.473167625937668
0.159549085329586,0.281331485299657,0.314535705647567,0.217440319622421,0.497120769563862,0.375602100511672,0.739462747027355,0.586382929130665,0.616946632167522
0.513707584820559,1.02519982646095,0.611308630100729,0.564062771234336,0.764123039384938,0.478540527290591,0.611308630100729,0.496334015011447,0.611308630100729
0.185330556839753,0.374814812340989,0.374814812340989,0.374814812340989,0.450780629652071,0.327518138675833,0.404118863903968,0.450592121009579,0.31252406329759
0.467460285270061,0.600164979635082,0.410388677126256,0.644516638896046,0.59275894884437,0.632579256770146,0.715770045653385,0.600164979635082,0.70917998199828
0.531821224024723,0.354592903025803,0.694384415660078,0.602398472777942,0.547235953276516,0.622303040374784,0.419581085929785,0.685494938613431,0.473167625937668
0.487735978331459,0.653831244385171,1.16993850392869,0.578529412848244,0.687274447411811,0.487735978331459,0.828432384117845,0.661080630528047,0.869056374470706
1.00359046084028,0.95569119399827,1.01556437225509,1.00868102382136,1.07786988444332,0.64935995865034,1.22828201000815,0.780901984991138,0.807100310015471
1.1942130190799,1.17556428715994,1.09125130015202,0.901974946108634,0.885365873194586,1.16312844003568,1.1959068636212,1.16312844003568,1.1959068636212
0.875410313966971,0.618903169533933,0.687274447411811,0.664044772007744,0.687274447411811,0.652107389881843,0.807100310015471,0.43307461127933,0.807100310015471
0.815460746001711,0.466371357813649,0.314535705647567,0.22387928899702,0.597280729496672,0.401290486054009,0.578248986169238,0.548944934606259,0.473167625937668
0.590598788721022,0.742436966913236,0.623246012226629,0.754374349039137,1.04691458443161,0.623246012226629,0.808570213363991,0.742436966913236,0.473167625937668
0.539227254815435,0.649215198445091,0.939514123121251,0.374814812340989,0.649215198445091,0.757277929590606,0.649215198445091,0.716825647272105,0.244728413232066
0.584232140448316,0.702077160063683,0.619663998584798,0.742436966913236,0.895148221497622,0.314535705647567,0.687274447411811,1.04330257743202,0.687274447411811
0.421824374599493,0.611308630100729,0.941285774901801,0.430391571037959,1.01725159221288,0.539227254815435,0.516580432492971,0.421824374599493,0.536798989688775
0.239849177243711,0.754799414951074,0.314535705647567,0.537714528270634,0.497704710622825,0.346275892477081,0.770438801087111,0.677360103791797,0.497704710622825
0.524302653645463,0.523064521739908,0.568382402785944,0.66915231056768,0.58793691450134,0.453999738788265,0.604866604822031,0.537183189629242,0.448316968524795
0.147763310342981,0.415131950308519,0.60054695723729,0.330882931999915,0.328934427043239,0.442211841312674,0.497121268862952,0.377877130102542,0.262669326697654
0.323818179325573,0.270339920807989,0.261057447129983,0.2549325304796,0.29389869464745,0.330906562386868,0.375585170407419,0.29389869464745,0.29389869464745
0.45444098053228,0.524877320824959,0.556616488125263,0.448641963937162,0.808927254713141,0.439646508725778,0.579176509834365,0.437418344958964,0.408407090202857
0.555234970518305,0.366753203888774,0.378056332963788,0.424456360056747,0.786269488374899,0.847240946066523,0.639132830797415,0.708098997746398,0.407643872398721
0.583399439865201,0.555975789371804,0.654367045485146,0.651025736489101,0.423970373411628,0.730499584787336,0.842650275884055,0.660030532663817,0.549632424379848
0.296938440038648,0.348425866034726,0.296231024333113,0.511193343761016,0.466861648279967,0.557531936129889,0.507750485595579,0.500172160423375,0.608134878440559
0.566466915806762,0.508018612858564,0.668122051558759,0.681025331685229,0.752441749987938,0.723540588343014,0.712186702802981,0.669509222770257,0.506810624910258
0.993586870676892,0.766220814952434,0.657827622789004,0.889087765397894,1.12344927027393,0.850310656149836,0.868102462667625,0.882344611266749,0.868102462667625
0.539754377946748,0.896265202868658,0.365360128797819,0.539227254815435,0.532161022231005,0.539227254815435,0.520066515147084,0.476758994756161,0.539227254815435
0.313749696409854,0.545111445255946,0.605424439660218,0.644105722702272,0.532555420674219,0.545111445255946,0.800513838588983,0.548814460651302,0.467283435497158
0.788128146171147,0.644383206177891,0.358685277597352,0.431010080452095,0.310206662545576,0.424223555614891,0.591898120806657,0.491246298643132,0.206821844887703
1.07923537038059,1.10866352209664,0.917227304563427,1.04365684798385,0.917822747101946,0.927598443271302,1.40859337090695,1.1246697462849,1.07984013992787
0.383311669015037,0.444370379792024,0.603885297170227,0.28991502738776,0.602033789472549,0.603885297170227,0.72254773695014,0.607588312565584,0.612834528264567
0.360408684188641,0.539536595153121,0.539536595153121,0.534967184185983,0.570307770491843,0.560885424858854,0.796394389004364,0.524115282263948,0.501066582728316
0.355703677379742,0.631405638645502,0.355703677379742,0.355703677379742,0.449954795958115,0.364646731071063,0.358001576186594,0.355703677379742,0.3258801878712
0.489559129420116,0.38484514185452,0.52012167295119,0.413304390405738,0.424054090450007,0.304407921564357,0.424054090450007,0.356189323867004,0.299465148879521
0.274941760442766,0.371753243372789,0.313625256173633,0.423318506220272,0.503231145741468,0.342295396776969,0.435318391357106,0.266102331468942,0.257673143741363
0.446055022833752,0.270966255801114,0.297632184386859,0.45355131971741,0.270966255801114,0.618188617483467,0.463699598758867,0.476098561553544,0.560215034060391
0.654049931091503,0.763981374086162,0.782631443433097,0.377180294316308,0.606454056760723,0.42805869744427,0.620071371666502,0.53007939604348,0.617123520020546
0.393801646887213,0.637694239079968,0.549278322084794,0.563409630293806,0.709655660270958,0.55484243385534,0.55484243385534,0.550558835636107,0.45037216027154
0.334101478011858,0.139327809245798,0.421354535178362,0.247306985042754,0.444209348107286,0.286174585484452,0.3159467190992,0.216312245079477,0.355014069927887
-0.0787503654567986,0.426431426868542,0.268543012763009,0.270618524148033,0.368556115061448,0.341827839477889,0.34704282554349,0.388067368139621,0.261395426344075
0.500351324878052,0.20050722845932,0.502586788107192,0.316587655718856,0.394086829594928,0.36651933806281,0.523057162551013,0.373278886232669,0.373362512912842
0.330532340642963,0.186341347493565,0.450493839905596,0.1487621222511,0.192040686024134,0.0490589905683327,0.231133722029096,0.516768390481181,0.239432609288305
0.840695527761428,0.57558193308698,0.600485098347912,0.67206291145016,0.656614325728061,0.538174070647373,0.583882988173957,0.583882988173957,0.472249754001662
0.225905051706308,0.49087513789029,0.542099702059523,0.376092015477694,0.485148089763364,0.506059014416877,0.386412845531226,0.365701714684648,0.208099048024408
7.0797138226845,7.12845441116757,7.21772595295888,7.21062183511021,6.65935374660887,6.70924543962757,6.72886886396302,6.87102327978906,6.74327527513121
1.46081153544708,0.993654898388563,1.48828835326914,1.24148830730543,1.09252502433808,2.01633638566283,1.74298320591795,1.39397034871146,1.20688459855744
0.340391660775045,0.152672104411395,0.323489048568291,0.382764081627018,0.323489048568291,0.323489048568291,0.230512844285902,0.344094676170401,0.256384860702886
0.542238128019199,0.395394368083142,0.542238128019199,0.517594355766062,0.393890857632582,0.542238128019199,0.547802239789745,0.574167944259709,0.542238128019199
6.95919193311994,7.26342328963361,7.12448184372885,7.29197218541084,6.7509756296115,6.94654658939046,6.85893158393205,6.78248962955694,7.00197367295462
0.349702763177535,0.358880283765958,0.611308630100729,0.238610950235309,0.556107180027768,0.358880283765958,0.352914129703064,0.350523380270388,0.358880283765958
1.45173289584491,1.33137812936086,1.14837463900936,1.33208528712363,1.75273377177977,1.74195563965076,1.75426481179526,1.66996064759506,0.822735581721772
0.368589938287884,0.252439973084729,0.271776147657819,0.395821351248487,0.307868959036626,0.247589852343204,0.307868959036626,0.37119434569408,0.22277106517665
0.802374879466551,0.670014627493333,0.771230798579452,0.611426572863531,1.03759735064976,1.26678719633891,1.18016538450977,1.24655537432826,1.02742494161218
1.08191076140718,0.625259285980363,0.590276067082673,1.00454323252212,1.3833421618104,1.02286739411188,0.884263054158575,0.925925531779488,0.439538640229253
0.349702763177535,0.339043470821118,0.324790742102943,0.180741044141194,0.694198683820379,0.207523903426052,0.297417086782607,0.360570912172531,0.0894836746176138
6.52771542482504,6.3930014292644,6.79352530307642,6.36073553928789,6.37268679140202,7.19668890556655,7.32886411648532,7.13804116158445,7.04392619789695
8.36499131570574,8.82567516014662,8.8166906365049,8.49301243600218,8.26441665013592,8.93007006889258,8.67388038730473,8.66632277179808,8.81347626667524
0.192673210008621,0.20065982362321,0.340270958505125,0.403335547716447,0.354032254142102,0.0853031758355124,0.0758321617098939,0.170152766438622,0.579817384032574
0.988457030452626,1.12712956783779,1.30358109633241,0.951274374594057,1.33874815386238,1.60692376059006,1.61611598163484,1.41517498211866,1.43867448113399
1.06631744265767,1.55822657414984,1.32847279357018,1.32334992361837,1.08355087317677,1.23480639704833,1.32847279357018,1.43131297225199,2.13251366740032
1.27415558711081,1.83436053511998,1.2974662473598,1.35369041206858,1.35226530336348,1.18397846734727,0.997849720624723,1.1832223444005,1.95622604998307
1.93849125662326,1.70452960761716,1.78032943255911,1.8582948605292,2.49585519340437,2.19930881212172,2.08871828870582,2.14928635916927,1.94360632280229
4.75803904560696,5.16274787540954,5.47462725900417,5.14751428574055,4.31371284971504,4.72102109374617,5.02805941618888,4.41318769533562,4.8185680029491
4.8652533894401,5.57705081144591,5.360239558071,4.88423004647136,5.38691692287039,5.39296335305193,5.23087561318592,5.61438623752342,6.57099264292238
4.69876460902122,5.60601873805552,5.30835959264311,4.92045784671545,4.84111266281676,5.37553296692202,5.03222962732687,5.39018096195507,6.4643409062904
0.571440687417808,0.626703259637623,0.609472090936095,0.472459637756586,0.687274447411811,1.37304541928417,1.37578393627423,0.978990554880315,0.851914641401022
5.73146188029055,5.79926115601666,5.97634403112972,5.6882530930778,5.64408279938976,6.14357115236136,6.12674383195824,5.81256578800862,6.12618658426332
5.64762086389208,5.60375946484557,5.41808886760821,5.42038587964306,5.39182830799571,5.51175070236348,5.34040983131391,5.41808886760821,5.33082399997998
0.356411540397381,0.368106035121143,0.358907534836788,0.368106035121143,0.467605311381144,0.473760593261745,0.368106035121143,0.488951687556353,0.368106035121143
0.423467757981081,0.306725359856104,0.369782616564901,0.306725359856104,0.324308888621088,0.243230094838991,0.375548046578672,0.156259271116439,0.151799213011006
8.30149111574481,8.3115648892268,8.3808416994137,8.33072752919924,8.00161528590253,7.93104786267538,7.91494171660114,8.0926777689586,8.21497787869193
8.44192471848789,8.47321345768204,8.50067569796966,8.47513622775652,7.90611796795217,8.08228273526363,8.00963187577765,8.17890055982563,8.29329556981033
0.156935088951815,0.321719056351521,0.29055711458065,0.237731102527848,0.308140643345634,0.182607619649073,0.257254896668683,0.412197930263291,0.178860214127297
0.2642854227017,0.281331485299657,0.306234650560589,0.271730944167123,0.281331485299657,0.43612413272457,0.281331485299657,0.344724308960481,0.419715206466992
1.348962350777,1.79169038296189,1.93156461150166,1.68393334678435,1.35531866494377,1.6979535886121,1.718570953524,1.93430642393642,1.7676818588696
7.0313904522318,7.05126986813128,7.1077076264816,7.0647038494515,7.15910973538456,7.06126378152656,7.0802448690692,7.0644292430743,7.04526950442069
4.58656263394119,4.16995103948917,4.81498078642298,3.99308973267979,6.17108591744772,6.51648812805758,6.40655328653312,6.7430489143378,6.87372417205061
7.44265648557407,7.3622035233784,7.42997594623153,7.36445183874609,6.73655683094853,7.05741506415198,6.98244978327886,7.12519771700461,7.00728504644306
8.58651851475004,8.41558674667762,8.55384835344663,8.40585921690228,8.13968747336356,8.2982893475276,8.26786852200283,8.19283191151214,8.07465712798775
4.71093372880734,4.50189125067216,4.61607125182273,4.45513886024611,4.15433184685244,4.40013259008814,4.28968135863336,4.29049701796412,4.18719089097754
0.353694994889342,0.216661094204848,0.332119234412551,0.357866858626295,0.430082708040084,0.216412258590674,0.332119234412551,0.394893461586815,0.304586672647282
0.390037847086251,0.274308806478214,0.265559603124591,0.462401256249601,0.158426993438569,0.193739904603098,0.309754801792486,0.454098028895284,0.406431466888029
0.319664831957541,0.507680224143455,0.656492207849825,0.383411166542212,0.383084608608698,0.364054200794782,0.430648721804726,0.496518081776704,0.313190968856607
0.0777662977885891,0.281331485299657,0.306234650560589,0.374814812340989,0.406222301170868,0.296635940244464,0.199907459394119,-0.111160209434175,0.508629343218896
5.43149783880731,5.78023229843134,6.01500171750737,5.62452962407529,4.77646449672857,5.13694812647537,5.32403775409045,5.16223484305329,5.16370398893952
0.256208356751801,0.120180061611404,0.377307849284443,0.262635841155784,0.259517544540743,0.308704772410597,0.194889536761916,0.150182972756859,0.3027651255277
0.349702763177535,0.530646073773851,0.332476913824325,0.502447513488052,0.346920707292262,0.30197968106584,0.352484819062808,0.155901874264262,0.498168122006457
0.178165968115389,0.493039066413569,0.399029839526341,0.605344898340489,0.512422546167958,0.275965469066557,0.356202683854544,0.392977488287098,0.332590000766711
0.144429400025182,0.321454832809135,0.373547848862056,0.160464981118144,0.349702763177535,0.250171971006197,0.185186372626465,0.120090198138502,0.265833988102193
0.196225926408453,0.366317290921954,0.315872095294104,0.206386394857494,0.196225926408453,0.17552504503081,0.186871198882695,0.0878380608588099,0.305749219839294
0.310586239812499,0.241809787799319,0.514107084594831,0.359677241784894,0.314084249370998,0.357529072816915,0.314084249370998,0.236303014309544,0.371571556915639
0.761872434498317,1.00326902092918,0.82996586338593,0.684654036907064,0.877457282684178,0.843901510789757,0.848169811535309,0.85125240754627,0.607301074917743
7.13106787427456,6.98396972296108,6.88709807713827,7.23566559500915,6.97870676032039,6.85816816125936,6.79422058351834,6.97885889298577,7.17026243221006
0.524942074960053,1.09711171693899,0.834658141445881,0.864797694792592,0.491866202580637,0.952874293338078,1.10045368699484,0.584397225348816,0.885625980583382
0.464278290187171,0.462149525020641,0.303696941308912,0.504539876261522,0.735235155551226,0.367466022427906,0.228444656804665,0.367947558306902,0.376800567493273
6.54952408667716,6.96745180215294,7.06698730391206,6.97566850887714,6.45788486654704,5.91669077471474,6.29162187904883,6.72579428995001,6.78309239019585
0.349702763177535,0.36085020719266,0.222381727149764,0.391844641031264,0.349702763177535,0.276909709006414,0.448752301944018,0.602811095774249,0.173743489833747
6.90549984992774,7.30237854043237,6.99736516895923,7.28545023435725,6.93181217608727,6.67853623451553,6.90682667928151,7.00674719293036,7.14102664854074
4.31398435308808,4.24833882623303,4.76807910463447,3.83742525627944,3.795148142948,2.40597636879514,2.38275695840041,4.35818850967596,4.90626520437032
0.39399906758592,0.317735857349299,0.37222662185755,0.189451573079338,0.374137035306299,0.37222662185755,0.37222662185755,0.480289353003064,0.304578691429023
0.337491912713465,0.349702763177535,0.314535705647567,0.349702763177535,0.400636193880952,0.400205531478765,0.382647590517649,0.445497016289428,0.332120258833877
1.32840406928205,1.18850988361764,1.31925644371714,1.39438948689704,1.76943883712969,2.071938571376,1.97757851631678,2.42755713230129,2.31960642231607
3.4093211214086,2.98921164071857,2.92818604261379,3.00789719665495,2.87622600348455,2.02420123882194,2.2474737720999,2.51510433039188,2.39875642101241
7.52628426952424,6.62299564853733,7.5116092631369,6.72521677000079,5.79504320441096,3.32893147702473,3.82328283694611,5.54624614960021,5.22364515314766
0.743478253968813,0.632595174261069,0.611308630100729,0.717099504953136,0.634597348876339,0.623645943166729,0.765032321122297,0.478604956893965,0.632595174261069
0.347851255479857,0.730615283596457,0.518570627762072,0.374814812340989,0.290699551272466,0.440222878967792,0.353405778572891,0.353405778572891,0.295873255787077
7.25013689084303,6.44986609957469,7.60873010624339,6.83739724712033,6.09773702995817,3.53806799751391,4.68184985824307,5.89104417359621,5.4612382462921
6.83577017073694,6.09240167743634,7.28471397951608,6.45813403131126,5.26120210284139,3.24918495919352,4.25772068970122,5.3081398722049,5.14299388953592
6.31817747923598,6.47761570829113,6.6490017935702,6.3895976110615,5.90785303611511,6.65678547653068,6.61960701252296,6.37739813254296,6.40066526530833
0.349702763177535,0.537045219569154,0.301610369991892,0.356128160506384,0.365650278451792,0.344794722705353,0.349702763177535,0.349702763177535,0.309129573624723
0.407533274980871,0.349738465288942,0.318854016496328,0.374814812340989,0.371145852364362,0.361535298561432,0.366950758006168,0.361535298561432,0.361535298561432
0.349702763177535,0.375340208681421,0.320736723516226,0.332119234412551,0.310508747278116,0.332119234412551,0.204700825985402,0.365900558350739,0.411924798400663
0.611308630100729,0.611308630100729,0.531409499181612,0.669229162985994,0.611308630100729,0.553469786036415,0.706186765407373,0.611308630100729,0.57941491794754
1.02469690670673,1.10958097619636,0.957995874737307,0.972914592714346,0.957946863763567,0.775490082750833,1.03342330898361,0.96442714070544,0.835260993819774
1.6559095868834,1.33318526379741,1.90330620943454,1.03674562778627,2.73312072612894,4.40789475983759,4.00827926673205,3.01041369515624,3.04495982968315
6.02307715826272,5.77279985978218,6.28182041712073,5.78355386145401,4.45455098682562,4.02391994750555,3.95600656925043,4.69010532139511,4.89131897952738
5.43594004377307,5.0814547229954,5.96149765361843,4.97658892001221,3.99242957862485,3.35144055863611,3.37922930665923,4.10152249963949,4.36307516858875
2.29050286321535,1.93353513538969,2.17027829284272,1.89652195206041,1.22576448438343,1.19933646947378,1.16564040867216,1.28886952090546,1.09181459658633
0.347851255479857,0.701110643598667,0.296462502301366,0.397352665094467,0.351554270875213,0.0871546835331905,0.351554270875213,0.394779408250737,0.39791473810988
2.92534824945465,2.67285617920171,3.94948171268286,2.71298610588718,1.54684641762529,1.38685739763739,1.31465222704748,1.72894755485213,2.18238874708508
6.12356000730457,6.45168936075879,6.47288901447849,6.35772039538896,6.13391193474144,6.58512845905013,6.4207775706705,6.4852055551456,6.72635891872382
6.87774553562798,6.89718757379866,6.90168227277143,6.85340599929564,6.9050271332939,6.91742862797853,7.05635415243832,7.04429264607134,6.9050271332939
0.259447445648408,0.399010917755374,0.429285583057304,0.382233282744069,0.166263852055002,0.323668206920296,0.312890615522165,0.427168363101485,0.167197842384348
0.379022757731841,0.362420647557886,0.325021663329282,0.379022757731841,0.572414407766177,0.395624867905796,0.63623889353105,0.358096358184184,0.33078109774965
0.143309253844024,0.316674551510901,0.306234650560589,0.239201539814844,0.552655728937529,0.466137767649353,0.392700289408246,0.356905422838388,0.225562800924992
6.8899374802877,7.45992501720442,7.73879374244643,7.11655376750822,6.31750422395872,7.58675419376726,7.44540250857932,6.65564010662377,7.23438527466079
0.612843773474331,0.836120259433963,0.952841355454347,0.682528379299023,0.73156804351206,0.539227254815435,0.706682437070987,0.57668174722594,0.682528379299023
0.748445842296695,0.741054191290752,0.905378665995196,0.492746593395451,0.551846805292445,0.719372740658917,1.02509404483983,0.707969318929837,0.47041036788754
6.99088120854107,7.03422073405359,6.89408363936824,7.00787350560849,6.5304712346003,6.78566721249939,6.8004895292387,6.56235948108032,6.85099120705681
