"","rpoC","polC","srn1020","rsaD"
"1",36.8288773770789,34.2731477939392,31.5981095503758,34.25493794101
"2",-4.28571428571429,-4.07142857142857,-3.53571428571429,-3.8
"3",0.993926007730536,0.989945155393053,0.994419642857143,0.991628515369523
